KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C02780,O=C(O)C(=O)[C@@H](O)[C@H](O)C(=O)CO,74,6,True,OCC(=O)[C@@H](O)[C@H](O)C(=O)C(O)=O,0,OCC(=O)[C@H]([C@@H](C(=O)C(=O)O)O)O,0.0,-759.097197265758,-757.79785521,1191.564
C00590,COc1cc(/C=C/CO)ccc1O,70,10,True,COc1cc(\\C=C\\CO)ccc1O,0,OC/C=C/c1ccc(c(c1)OC)O,0.0,-613.0760216159961,-611.91294451,7370.348000000001
C00263,N[C@@H](CCO)C(=O)O,48,4,True,[NH3+][C@@H](CCO)C(O)=O,1,OCC[C@@H](C(=O)O)[NH3+],1.0,-438.17748705452004,-437.38218565,548.144
C01096,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,98,6,True,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OC[C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O,0.0,-1254.804127016651,-1253.14964318,1937.66
C01100,N[C@H](COP(=O)(O)O)Cc1c[nH]cn1,80,6,True,[NH3+][C@H](COP(O)(O)=O)Cc1c[nH]c[nH+]1,2,[NH3+][C@@H](Cc1c[nH]c[nH+]1)COP(=O)(O)O,2.0,-1042.251655226823,-1040.90341964,2000.992
C03196,O=C(O)CC[C@H](O)C(=O)O,58,5,True,O[C@@H](CCC(O)=O)C(O)=O,0,OC(=O)CC[C@@H](C(=O)O)O,0.0,-570.819238183504,-569.82536129,643.9159999999998
C00989,O=C(O)CCCO,42,4,True,OCCCC(O)=O,0,OCCCC(=O)O,0.0,-382.441629117646,-381.75187528,382.148
C00282,[H][H],2,0,True,[H][H],0,[H][H],0.0,-1.166155787166,-1.14744765,75.592
C03926,O=C(O)CC(=O)[C@H](O)[C@H](O)CO,70,6,True,OC[C@@H](O)[C@@H](O)C(=O)CC(O)=O,0,OC[C@H]([C@H](C(=O)CC(=O)O)O)O,0.0,-685.159311034644,-683.96408151,1148.588
C00036,O=C(O)CC(=O)C(=O)O,50,4,True,OC(=O)CC(=O)C(O)=O,0,OC(=O)CC(=O)C(=O)O,0.0,-530.360119825908,-529.46956183,479.7
C01620,O=C(O)[C@H](O)[C@@H](O)CO,54,4,True,OC[C@H](O)[C@@H](O)C(O)=O,0,OC[C@@H]([C@H](C(=O)O)O)O,0.0,-532.724887132517,-531.80174939,582.1519999999998
C00756,CCCCCCCCO,56,8,True,CCCCCCCCO,0,CCCCCCCCO,0.0,-390.30240088355004,-389.47394232,779.556
C01697,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,74,6,True,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,0,OC[C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O,0.0,-687.543371728635,-686.31272415,1239.12
C00314,Cc1ncc(CO)c(CO)c1O,66,8,True,Cc1[nH+]cc(CO)c(CO)c1[O-],0,OCc1c(CO)cnc(c1O)C,0.0,-591.0947546346949,-589.98142663,1225.284
C00082,N[C@@H](Cc1ccc(O)cc1)C(=O)O,70,9,True,[NH3+][C@@H](Cc1ccc(O)cc1)C(O)=O,1,OC(=O)[C@H](Cc1ccc(cc1)O)[NH3+],1.0,-629.621307367393,-628.43911789,2198.376
C01087,O=C(O)CC[C@@H](O)C(=O)O,58,5,True,O[C@H](CCC(O)=O)C(O)=O,0,OC(=O)CC[C@H](C(=O)O)O,0.0,-570.812452400368,-569.81965368,750.216
C00042,O=C(O)CCC(=O)O,46,4,True,OC(=O)CCC(O)=O,0,OC(=O)CCC(=O)O,0.0,-456.420512484094,-455.63089635,428.48
C00064,NC(=O)CC[C@H](N)C(=O)O,58,5,True,NC(=O)CC[C@H]([NH3+])C(O)=O,1,NC(=O)CC[C@@H](C(=O)O)[NH3+],1.0,-531.550079602044,-530.5768869,986.18
C00041,C[C@H](N)C(=O)O,36,3,True,C[C@H]([NH3+])C(O)=O,1,C[C@H]([NH3+])C(=O)O,1.0,-323.793399630603,-323.20051208,328.708
C00026,O=C(O)CCC(=O)C(=O)O,56,5,True,OC(=O)CCC(=O)C(O)=O,0,OC(=O)CCC(=O)C(=O)O,0.0,-569.601583438181,-568.6232255,757.64
C00535,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,116,19,True,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,0.0,-889.998167290581,-888.14151663,7207.548000000002
C00414,O=C1CCCCC1,40,6,True,O=C1CCCCC1,0,O=C1CCCCC1,0.0,-309.430318526093,-308.80732878,1679.24
C00468,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,106,18,True,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,0,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C,0.0,-848.376830968562,-846.64673016,5261.792
C00258,O=C(O)[C@H](O)CO,42,3,True,OC[C@@H](O)C(O)=O,0,OC[C@H](C(=O)O)O,0.0,-418.33617495325797,-417.61917202,1132.092
C00232,O=CCCC(=O)O,40,4,True,OC(=O)CCC=O,0,O=CCCC(=O)O,0.0,-381.24301760471496,-380.56958984,891.26
C00209,O=C(O)C(=O)O,34,2,True,OC(=O)C(O)=O,0,OC(=O)C(=O)O,0.0,-377.915654935479,-377.29829887,210.756
C00940,NC(=O)CCC(=O)C(=O)O,56,5,True,NC(=O)CCC(=O)C(O)=O,0,NC(=O)CCC(=O)C(=O)O,0.0,-549.747533215822,-548.78172973,900.56
C00392,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,74,6,True,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,0.0,-687.53182270906,-686.3021619,1495.356
C00160,O=C(O)CO,30,2,True,OCC(O)=O,0,OCC(=O)O,0.0,-303.945953448674,-303.43215489999994,234.656
C00256,C[C@@H](O)C(=O)O,36,3,True,C[C@@H](O)C(O)=O,0,OC(=O)[C@H](O)C,0.0,-343.198494462555,-342.59657671,282.336
C00552,O=C(O)[C@@H](O)[C@@H](O)C(=O)O,58,4,True,O[C@@H]([C@@H](O)C(O)=O)C(O)=O,0,O[C@H]([C@@H](C(=O)O)O)C(=O)O,0.0,-606.706736372246,-605.68654706,640.52
C19838,N[C@@H](C(=O)O)[C@H](O)C(=O)O,58,4,True,[NH3+][C@H]([C@H](O)C(O)=O)C(O)=O,1,OC(=O)[C@@H]([C@@H](C(=O)O)O)[NH3+],1.0,-587.2838363361129,-586.27098949,712.816
C00049,N[C@@H](CC(=O)O)C(=O)O,52,4,True,[NH3+][C@@H](CC(O)=O)C(O)=O,1,OC(=O)C[C@@H](C(=O)O)[NH3+],1.0,-512.139406154007,-511.24339348,499.816
C00217,N[C@H](CCC(=O)O)C(=O)O,58,5,True,[NH3+][C@H](CCC(O)=O)C(O)=O,1,OC(=O)CC[C@H](C(=O)O)[NH3+],1.0,-551.395813849929,-550.41111453,744.784
C00250,Cc1ncc(CO)c(C=O)c1O,64,8,True,Cc1[nH+]cc(CO)c(C=O)c1[O-],0,O=Cc1c(CO)cnc(c1O)C,0.0,-589.88788082317,-588.78966452,1339.2520000000004
C00556,OCc1ccccc1,42,7,True,OCc1ccccc1,0,OCc1ccccc1,0.0,-346.265998090882,-345.5836411,498.38
C02043,O=C(O)C(O)Cc1c[nH]c2ccccc12,78,11,True,OC(Cc1c[nH]c2ccccc12)C(O)=O,0,OC(=O)C(Cc1c[nH]c2c1cccc2)O,0.0,-705.278979361502,-703.94549804,1923.52
C00810,CC(=O)[C@@H](C)O,36,4,True,C[C@@H](O)C(C)=O,0,CC(=O)[C@H](O)C,0.0,-307.272478597492,-306.6980418,354.616
C00644,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,98,6,True,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OC[C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O,0.0,-1254.8080895684038,-1253.15607442,2305.3160000000007
C00186,C[C@H](O)C(=O)O,36,3,True,C[C@H](O)C(O)=O,0,OC(=O)[C@@H](O)C,0.0,-343.197125328131,-342.59524168,258.164
C00469,CCO,20,2,True,CCO,0,CCO,0.0,-154.825972440306,-154.52565572,137.764
C02636,C[N+](C)(C)CC(=O)CC(=O)O,64,7,True,C[N+](C)(C)CC(=O)CC(O)=O,1,O=C(C[N+](C)(C)C)CC(=O)O,1.0,-554.682554071081,-553.63170109,2801.256
C00956,N[C@@H](CCCC(=O)O)C(=O)O,64,6,True,[NH3+][C@@H](CCCC(O)=O)C(O)=O,1,OC(=O)CCC[C@@H](C(=O)O)[NH3+],1.0,-590.655269694218,-589.58304246,924.292
C01507,OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,74,6,True,OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0,OC[C@@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,0.0,-687.538235861194,-686.30835206,1759.904
C00577,O=C[C@H](O)CO,36,3,True,OC[C@@H](O)C=O,0,O[C@@H](C=O)CO,0.0,-343.156755026456,-342.55474209,288.14
C03351,OCc1cccc(O)c1,48,7,True,OCc1cccc(O)c1,0,OCc1cccc(c1)O,0.0,-421.41863016160005,-420.62033091,578.992
C04462,O=C(O)CCC(=O)N[C@@H](CCCC(=O)C(=O)O)C(=O)O,112,11,True,OC(=O)CCC(=O)N[C@@H](CCCC(=O)C(O)=O)C(O)=O,0,O=C(N[C@H](C(=O)O)CCCC(=O)C(=O)O)CCC(=O)O,0.0,-1083.451646337254,-1081.52055182,3866.024
C00058,O=CO,18,1,True,OC=O,0,OC=O,0.0,-189.552021438055,-189.2384064,131.056
C01146,O=CC(O)C(=O)O,40,3,True,OC(C=O)C(O)=O,0,O=CC(C(=O)O)O,0.0,-417.13295412773596,-416.43078348,279.612
C00116,OCC(O)CO,38,3,True,OCC(O)CO,0,OCC(CO)O,0.0,-344.360531861513,-343.74415168,406.556
C00092,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,96,6,True,OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,0,OC1O[C@H](COP(=O)(O)O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-1253.612499448798,-1251.97066196,3885.124
C05665,NCCC=O,30,3,True,[NH3+]CCC=O,1,C(C=O)C[NH3+],1.0,-248.61035593361302,-248.13445286,268.236
C00247,OCC1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,72,6,True,OCC1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,0,OCC1(O)OC[C@@H]([C@H]([C@@H]1O)O)O,0.0,-686.333540824089,-685.11558219,1691.3239999999996
C00280,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,114,19,True,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,0,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C,0.0,-888.807898149152,-886.96981914,7886.316
C00334,NCCCC(=O)O,42,4,True,[NH3+]CCCC(O)=O,1,[NH3+]CCCC(=O)O,1.0,-363.045590038839,-362.3669606,510.668
C00309,OCC1(O)OC[C@@H](O)[C@H]1O,60,5,True,OCC1(O)OC[C@@H](O)[C@H]1O,0,OCC1(O)OC[C@H]([C@H]1O)O,0.0,-571.948685811977,-570.93817944,686.196
C00795,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,72,6,True,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0,OCC1(O)OC[C@H]([C@@H]([C@@H]1O)O)O,0.0,-686.347515966278,-685.13204468,1271.892
C00001,O,8,0,True,O,0,O,0.0,-76.352746194524,-76.22402299,68.63600000000001
C03943,C[C@H](N)C[C@@H](N)C(=O)O,54,5,True,C[C@H]([NH3+])C[C@@H]([NH3+])C(O)=O,2,C[C@H]([NH3+])C[C@@H]([NH3+])C(=O)O,2.0,-458.015548151222,-457.14157996,802.6439999999999
C00168,O=C(O)C(=O)CO,40,3,True,OCC(=O)C(O)=O,0,OCC(=O)C(=O)O,0.0,-417.123712006016,-416.42115816,346.892
C00379,OC[C@H](O)[C@@H](O)[C@H](O)CO,62,5,True,OC[C@H](O)[C@@H](O)[C@H](O)CO,0,OC[C@H]([C@@H]([C@H](CO)O)O)O,0.0,-573.138846663044,-572.1115187,957.608
C00345,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,102,6,True,O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,0,O[C@@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)COP(=O)(O)O,0.0,-1328.778019641956,-1327.0221656,2711.936
C00522,CC(C)(CO)[C@@H](O)C(=O)O,60,6,True,CC(C)(CO)[C@@H](O)C(O)=O,0,OCC([C@H](C(=O)O)O)(C)C,0.0,-536.0828370750402,-535.09428654,832.924
C01545,CCCCCCCC=O,54,8,True,CCCCCCCC=O,0,CCCCCCCC=O,0.0,-389.10196098718905,-388.2907333,731.444
C00065,N[C@@H](CO)C(=O)O,42,3,True,[NH3+][C@@H](CO)C(O)=O,1,OC[C@@H](C(=O)O)[NH3+],1.0,-398.928806440774,-398.22120821,468.804
C00497,O=C(O)C[C@@H](O)C(=O)O,52,4,True,O[C@H](CC(O)=O)C(O)=O,0,OC(=O)C[C@H](C(=O)O)O,0.0,-531.5623402668859,-530.65730565,507.048
C00095,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,72,6,True,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,0,OC[C@H]1OC([C@H]([C@@H]1O)O)(O)CO,0.0,-686.336301415671,-685.12420843,1725.352
C00986,NCCCN,32,3,True,[NH3+]CCC[NH3+],2,[NH3+]CCC[NH3+],2.0,-230.41509404416198,-229.93690048,298.812
C03341,CC(=O)C[C@@H](N)C(=O)O,52,5,True,CC(=O)C[C@@H]([NH3+])C(O)=O,1,CC(=O)C[C@H](C(=O)O)[NH3+],1.0,-476.2226763972631,-475.35401835,642.5880000000002
C00331,O=C(O)C(=O)Cc1c[nH]c2ccccc12,76,11,True,OC(=O)C(=O)Cc1c[nH]c2ccccc12,0,OC(=O)C(=O)Cc1c[nH]c2c1cccc2,0.0,-704.073578049662,-702.75569722,1794.4720000000002
C00296,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,76,7,True,O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1O)C(O)=O,0,O[C@@H]1[C@H](O)C[C@@](C[C@H]1O)(O)C(=O)O,0.0,-724.4369694852478,-723.14374499,1407.76
C01186,C[C@H](N)C[C@H](N)CC(=O)O,60,6,True,C[C@H]([NH3+])C[C@H]([NH3+])CC(O)=O,2,OC(=O)C[C@H](C[C@@H]([NH3+])C)[NH3+],2.0,-497.2703707985791,-496.30709199,975.676
C00166,O=C(O)C(=O)Cc1ccccc1,62,9,True,OC(=O)C(=O)Cc1ccccc1,0,O=C(C(=O)O)Cc1ccccc1,0.0,-572.677196189167,-571.61710607,971.68
C00184,O=C(CO)CO,36,3,True,OCC(=O)CO,0,OCC(=O)CO,0.0,-343.153544726307,-342.55362335,363.712
C00025,N[C@@H](CCC(=O)O)C(=O)O,58,5,True,[NH3+][C@@H](CCC(O)=O)C(O)=O,1,OC(=O)CC[C@@H](C(=O)O)[NH3+],1.0,-551.3938536633731,-550.41017149,668.836
C01267,O=C(COP(=O)(O)O)Cc1c[nH]cn1,78,6,True,OP(O)(=O)OCC(=O)Cc1c[nH]c[nH+]1,1,O=C(Cc1c[nH]c[nH+]1)COP(=O)(O)O,1.0,-1060.45107725657,-1059.10844816,1775.792
C00273,O=C(CO)[C@@H](O)[C@H](O)C(=O)CO,70,6,True,OCC(=O)[C@@H](O)[C@H](O)C(=O)CO,0,OCC(=O)[C@H]([C@@H](C(=O)CO)O)O,0.0,-685.137171995645,-683.94104179,1112.496
C03167,O=CCP(=O)(O)O,42,2,True,OP(O)(=O)CC=O,0,O=CCP(=O)(O)O,0.0,-720.869915496748,-720.15882866,387.704
C00111,O=C(CO)COP(=O)(O)O,60,3,True,OCC(=O)COP(O)(O)=O,0,OCC(=O)COP(=O)(O)O,0.0,-910.42535062823,-909.40097714,724.252
C00117,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H]1O,84,5,True,OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,0,O[C@H]1C(O)O[C@@H]([C@H]1O)COP(=O)(O)O,0.0,-1139.216417887245,-1137.78418254,1409.432
C00441,N[C@@H](CC=O)C(=O)O,46,4,True,[NH3+][C@@H](CC=O)C(O)=O,1,O=CC[C@@H](C(=O)O)[NH3+],1.0,-436.967738058022,-436.18723474,1040.844
C00474,OC[C@H](O)[C@H](O)[C@H](O)CO,62,5,True,OC[C@H](O)[C@H](O)[C@H](O)CO,0,OC[C@H]([C@H]([C@H](CO)O)O)O,0.0,-573.141161033477,-572.11597789,938.956
