KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C03383,O=C1O[C@@H]([C@H](O)CO)[C@H](O)[C@H]1O,70,6,False,OC[C@@H](O)[C@@H]1OC(=O)[C@H](O)[C@H]1O,0,OC[C@H]([C@@H]1OC(=O)[C@@H]([C@H]1O)O)O,0.0,-677.7712994482799,-677.54258959,23.257
C17577,O=C1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,70,6,False,O[C@@H]1[C@H](O)[C@@H](O)C(=O)[C@@H](O)[C@@H]1O,0,O[C@@H]1[C@H](O)[C@H](O)[C@H](C(=O)[C@H]1O)O,0.0,-677.753674026726,-677.52803125,23.764
C00222,O=CCC(=O)O,34,3,True,OC(=O)CC=O,0,O=CCC(=O)O,0.0,-338.291226386955,-338.1586642,11.227
C05682,O=C(O)CP(=O)(O)O,48,2,False,OC(=O)CP(O)(O)=O,0,OC(=O)CP(=O)(O)O,0.0,-789.12683672234,-788.98814346,14.146
C04670,O=C1C[C@@H](C(=O)O)CC[C@@H]1O,62,7,False,O[C@H]1CC[C@@H](CC1=O)C(O)=O,0,OC(=O)[C@H]1CC[C@@H](C(=O)C1)O,0.0,-566.671757077864,-566.46589043,20.919
C02782,O=C(O)C[C@@H](O)[C@H](O)[C@H](O)CO,72,6,True,OC[C@@H](O)[C@@H](O)[C@H](O)CC(O)=O,0,OC[C@H]([C@H]([C@@H](CC(=O)O)O)O)O,0.0,-678.927199774314,-678.71501001,26.648000000000003
C02928,O=C(O)C(=O)[C@@H](O)[C@H](O)CO,64,5,False,OC[C@@H](O)[C@H](O)C(=O)C(O)=O,0,OC[C@H]([C@@H](C(=O)C(=O)O)O)O,0.0,-638.9524128148211,-638.73431206,20.952
C01088,CC(C)(C(=O)O)[C@@H](O)C(=O)O,64,6,False,CC(C)([C@@H](O)C(O)=O)C(O)=O,0,OC(=O)[C@@H](C(C(=O)O)(C)C)O,0.0,-603.414816748942,-603.20659845,21.85
C00632,Nc1c(O)cccc1C(=O)O,58,7,False,[NH3+]c1c(O)cccc1C(O)=O,1,OC(=O)c1cccc(c1N)O,0.0,-545.093239737081,-544.89324497,19.888
C06057,NC[C@H](O)CO,38,3,False,[NH3+]C[C@H](O)CO,1,OC[C@H](C[NH3+])O,1.0,-321.384810188753,-321.29783816,13.336
C00197,O=C(O)[C@H](O)COP(=O)(O)O,66,3,True,O[C@H](COP(O)(O)=O)C(O)=O,0,OC(=O)[C@@H](COP(=O)(O)O)O,0.0,-976.677522907096,-976.48208332,21.194000000000006
C02522,C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,66,6,False,C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0,O[C@@H]1[C@@H](C)OC([C@@H]([C@H]1O)O)O,0.0,-604.558474944578,-604.3720484,23.063
C12347,O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](O)C[C@@H]1O,126,5,False,O[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1,0,O[C@H]1C[C@@H]([C@H](O1)COP(=O)(OP(=O)(OP(=O)(O)O)O)O)O,0.0,-2179.938819888872,-2179.58775644,75.703
C02994,O=C1O[C@@H](CO)[C@@H](O)[C@@H]1O,58,5,False,OC[C@@H]1OC(=O)[C@@H](O)[C@@H]1O,0,OC[C@@H]1OC(=O)[C@H]([C@@H]1O)O,0.0,-564.61403188552,-564.41928233,22.031
C01680,C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,72,6,False,C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(O)=O,0,O[C@H]([C@@H]([C@H](C(=O)O)O)O)[C@H](O)C,0.0,-678.925036779214,-678.71380607,27.174
C05406,O=C(CO)CC(=O)C(=O)O,56,5,False,OCC(=O)CC(=O)C(O)=O,0,OCC(=O)CC(=O)C(=O)O,0.0,-563.4177695161251,-563.19951984,18.257
C02647,N=C(N)NCCCC=O,52,5,False,NC(=[NH2+])NCCCC=O,1,O=CCCCN[C+](=N)N,1.0,-431.602557755756,-431.44931283,19.247
C06030,C[C@H](C(=O)O)C(=O)C(=O)O,56,5,False,C[C@H](C(O)=O)C(=O)C(O)=O,0,OC(=O)C(=O)[C@@H](C(=O)O)C,0.0,-563.441305285678,-563.22935693,19.685
C09822,O=C(O)C1CCCCC1,52,7,False,OC(=O)C1CCCCC1,0,OC(=O)C1CCCCC1,0.0,-419.101931622472,-418.96703792,21.953000000000007
C14858,O=CC(Cl)Cl,30,2,False,ClC(Cl)C=O,0,O=CC(Cl)Cl,0.0,-1065.3574430054919,-1065.2837528,11.694
C00108,Nc1ccccc1C(=O)O,52,7,False,[NH3+]c1ccccc1C(O)=O,1,OC(=O)c1ccccc1N,0.0,-470.719721057168,-470.54412092,19.621
C03134,CN(C)C=O,30,3,False,CN(C)C=O,0,O=CN(C)C,0.0,-245.377253313719,-245.29107283,12.181
C01179,O=C(O)C(=O)Cc1ccc(O)cc1,68,9,True,OC(=O)C(=O)Cc1ccc(O)cc1,0,Oc1ccc(cc1)CC(=O)C(=O)O,0.0,-640.720717143027,-640.47863156,26.062
C04324,O=C(O)/C=C(\C=C(\O)C(=O)O)C(=O)O,76,7,False,OC(=O)\\C=C(/C=C(/O)C(O)=O)\\C(O)=O,0,OC(=O)/C=C(/C(=O)O)\C=C(/C(=O)O)\O,0.0,-787.405690005433,-787.10808967,27.845
C11505,C=CC,18,3,False,CC=C,0,CC=C,0.0,-116.304558964582,-116.27518188,9.601
C05936,CC(=O)NCCCC=O,52,6,False,CC(=O)NCCCC=O,0,O=CCCCNC(=O)C,0.0,-434.94476300514,-434.78630793,18.7
C00741,CC(=O)C(C)=O,34,4,False,CC(=O)C(C)=O,0,CC(=O)C(=O)C,0.0,-302.689758733716,-302.57706505,12.515999999999998
C02170,CC(C(=O)O)C(=O)O,46,4,False,CC(C(O)=O)C(O)=O,0,CC(C(=O)O)C(=O)O,0.0,-451.47067929852994,-451.30918041,15.887
C03153,CNC(=O)CC[C@H](N)C(=O)O,64,6,False,CNC(=O)CC[C@H]([NH3+])C(O)=O,1,CNC(=O)CC[C@@H](C(=O)O)[NH3+],1.0,-564.468513399037,-564.27230039,27.703000000000007
C06146,C#CCCO,28,4,False,OCCC#C,0,OCCC#C,0.0,-228.26997510436905,-228.2011722,11.566
C16588,O=C(O)CCCCC(=O)C(=O)O,68,7,False,OC(=O)CCCCC(=O)C(O)=O,0,OC(=O)CCCCC(=O)C(=O)O,0.0,-641.022506347348,-640.79032057,26.165
C00199,O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O,84,5,False,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OCC(=O)[C@@H]([C@@H](COP(=O)(O)O)O)O,0.0,-1128.596876460191,-1128.35142644,34.429
C00661,O=CC(O)COP(=O)(O)O,60,3,False,OC(COP(O)(O)=O)C=O,0,O=CC(COP(=O)(O)O)O,0.0,-902.282419356955,-902.10451316,21.917
C05382,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,108,7,False,OCC(=O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OCC(=O)[C@H]([C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O,0.0,-1354.902819073425,-1354.58980033,53.385
C00672,O=P(O)(O)O[C@@H]1C[C@H](O)[C@@H](CO)O1,78,5,False,OC[C@H]1O[C@@H](C[C@@H]1O)OP(O)(O)=O,0,OC[C@H]1O[C@@H](C[C@@H]1O)OP(=O)(O)O,0.0,-1054.2538168348171,-1054.03918549,34.673
C17467,OCc1ccc(O)cc1,48,7,False,OCc1ccc(O)cc1,0,OCc1ccc(cc1)O,0.0,-416.737197448175,-416.59730454,18.052
C05123,O=S(=O)(O)CCO,44,2,False,OCCS([O-])(=O)=O,-1,OCCS(=O)(=O)[O-],-1.0,-771.165450474875,-771.05395831,17.112000000000002
C11272,Fc1ccccc1,36,6,False,Fc1ccccc1,0,Fc1ccccc1,0.0,-327.456523707361,-327.34483583,12.807
C00134,NCCCCN,38,4,False,[NH3+]CCCC[NH3+],2,[NH3+]CCCC[NH3+],2.0,-266.581676032637,-266.51243872,14.979
C03088,O=c1[nH]cc(CO)c(=O)[nH]1,54,5,False,OCC1=CNC(=O)NC1=O,0,OCc1c[nH]c(=O)[nH]c1=O,0.0,-522.896157854682,-522.67313194,16.172
C03177,N[C@H]1[C@H](O)[C@@H](N)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H]1O,96,6,False,[NH3+][C@H]1[C@H](O)[C@@H]([NH3+])[C@H](O)[C@@H](OP(O)(O)=O)[C@@H]1O,2,O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](O)[C@H]([C@@H]([C@H]1[NH3+])O)[NH3+],2.0,-1203.325315950699,-1203.07122736,51.499
C01467,Cc1cccc(O)c1,42,7,False,Cc1cccc(O)c1,0,Cc1cccc(c1)O,0.0,-342.373767422804,-342.25740832,14.415
C02798,O=C(O)C(=O)CP(=O)(O)O,58,3,False,OC(=O)C(=O)CP(O)(O)=O,0,OC(=O)C(=O)CP(=O)(O)O,0.0,-901.09923438654,-900.91024948,19.179
C06008,CC[C@@H](C)C(=O)C(=O)O,52,6,False,CC[C@@H](C)C(=O)C(O)=O,0,C[C@@H](C(=O)C(=O)O)CC,0.0,-454.64675054414596,-454.48761616,19.182
C00493,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,68,7,True,O[C@@H]1CC(=C[C@@H](O)[C@H]1O)C(O)=O,0,O[C@@H]1CC(=C[C@H]([C@H]1O)O)C(=O)O,0.0,-641.015713299553,-640.80296014,24.14
C01877,O=C1CN[C@H](C(=O)O)C1,50,5,False,OC(=O)[C@@H]1CC(=O)C[NH2+]1,1,O=C1C[NH2+][C@@H](C1)C(=O)O,1.0,-469.832220184402,-469.6489712,15.614
C00218,CN,14,1,False,C[NH3+],1,C[NH3+],1.0,-95.076522938341,-95.05604265,8.746
C00152,NC(=O)C[C@H](N)C(=O)O,52,4,False,NC(=O)C[C@H]([NH3+])C(O)=O,1,NC(=O)C[C@@H](C(=O)O)[NH3+],1.0,-486.89130027054495,-486.71913043,17.519000000000002
C06312,O=P(O)(O)OC[C@@H]1OC(O)(CO)[C@H](O)[C@@H]1O,96,6,False,OCC1(O)O[C@@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,0,OCC1(O)O[C@H]([C@H]([C@H]1O)O)COP(=O)(O)O,0.0,-1241.778890436984,-1241.50701421,41.624
C13240,CCOCC,32,4,False,CCOCC,0,CCOCC,0.0,-230.658799356494,-230.59501180000004,11.074000000000002
C03393,O=C(O)[C@H](O)[C@H](O)COP(=O)(O)O,78,4,False,O[C@H](COP(O)(O)=O)[C@@H](O)C(O)=O,0,O[C@@H]([C@H](C(=O)O)O)COP(=O)(O)O,0.0,-1089.833947945202,-1089.60517568,26.699
C15025,C[N+](C)(C)C[C@@H](O)CC(=O)[O-],66,7,True,C[N+](C)(C)C[C@@H](O)CC(O)=O,1,O[C@H](C[N+](C)(C)C)CC(=O)[O-],0.0,-549.733181767523,-549.54783185,29.949
C01904,OC[C@@H](O)C(O)[C@H](O)CO,62,5,True,OC[C@@H](O)C(O)[C@H](O)CO,0,OC[C@H](C([C@@H](CO)O)O)O,0.0,-566.912385198244,-566.75294685,22.41
C03044,C[C@@H](O)[C@@H](C)O,38,4,True,C[C@@H](O)[C@@H](C)O,0,C[C@H]([C@H](O)C)O,0.0,-305.03548282242804,-304.95555627,14.21
C04053,O=C[C@H](O)[C@@H](O)CC(=O)C(=O)O,68,6,False,O[C@@H](CC(=O)C(O)=O)[C@@H](O)C=O,0,O=C[C@@H]([C@H](CC(=O)C(=O)O)O)O,0.0,-676.5704073101069,-676.31884791,21.494
C17581,N[C@H]1CC(=O)[C@H](O)[C@@H](O)[C@@H]1O,64,6,False,[NH3+][C@H]1CC(=O)[C@H](O)[C@@H](O)[C@@H]1O,1,[NH3+][C@H]1CC(=O)[C@@H]([C@H]([C@@H]1O)O)O,1.0,-584.171283034769,-583.97499109,23.172
C00818,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,82,6,False,O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O,0,O[C@H]([C@H](C(=O)O)O)[C@@H]([C@@H](C(=O)O)O)O,0.0,-826.5047348503391,-826.22781847,30.532
C05528,O=C(O)C(=O)CS(=O)(=O)O,58,3,False,OC(=O)C(=O)CS([O-])(=O)=O,-1,OC(=O)C(=O)CS(=O)(=O)[O-],-1.0,-956.359159541665,-956.15507335,15.695
C03817,O=C(O)[C@@H](O)Cc1cnc[nH]1,60,6,False,O[C@@H](Cc1c[nH+]c[nH]1)C(O)=O,1,O[C@H](C(=O)O)Cc1c[nH+]c[nH]1,1.0,-562.137129183863,-561.91853194,19.373
C00141,CC(C)C(=O)C(=O)O,46,5,False,CC(C)C(=O)C(O)=O,0,CC(C(=O)C(=O)O)C,0.0,-415.859224638469,-415.71103417,14.022
C00817,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO,78,6,False,OC[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(O)=O,0,OC[C@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O,0.0,-753.286246148636,-753.05252201,23.644
C01180,CSCCC(=O)C(=O)O,52,5,False,CSCCC(=O)C(O)=O,0,CSCCC(=O)C(=O)O,0.0,-811.433452857558,-811.28232687,16.608
C01845,CC(C)O,26,3,True,CC(C)O,0,CC(O)C,0.0,-191.879508764464,-191.83290799,11.515
C14448,O=CC=O,22,2,False,O=CC=O,0,O=CC=O,0.0,-225.09015493173,-224.99867204,7.676
C14843,Oc1ccc(Br)cc1O,48,6,False,Oc1ccc(Br)cc1O,0,Brc1ccc(c(c1)O)O,0.0,-2949.4829012559276,-2949.34478423,18.922
C00062,N=C(N)NCCC[C@H](N)C(=O)O,70,6,False,NC(=[NH2+])NCCC[C@H]([NH3+])C(O)=O,2,OC(=O)[C@H](CCCN[C+](=[NH2+])N)[NH3+],3.0,-599.915994715494,-599.71575859,23.298
C00132,CO,14,1,True,CO,0,CO,0.0,-114.30040924757601,-114.27355011,9.648
C17578,N[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,72,6,False,[NH3+][C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,1,O[C@@H]1[C@H](O)[C@H](O)[C@H]([C@H]([C@H]1O)[NH3+])O,1.0,-659.7046441433308,-659.50818276,24.84
C01769,CC(=O)[C@H](C)O,36,4,False,C[C@H](O)C(C)=O,0,CC(=O)[C@@H](O)C,0.0,-303.865106716751,-303.7608989,10.601
C05984,CC[C@H](O)C(=O)O,42,4,True,CC[C@H](O)C(O)=O,0,CC[C@@H](C(=O)O)O,0.0,-378.253712771416,-378.13319725,14.696
C00093,O=P(O)(O)OC[C@H](O)CO,62,3,True,OC[C@@H]([OH2+])COP(O)([O-])=O,0,OC[C@H](COP(=O)(O)O)O,0.0,-903.352004956559,-903.19578634,23.172
C03494,O=P(O)(O)OC[C@@H](O)[C@@H](O)CO,74,4,False,OC[C@H](O)[C@H](O)COP(O)(O)=O,0,OC[C@@H]([C@@H](COP(=O)(O)O)O)O,0.0,-1016.6155322017739,-1016.4280299,21.989
C08492,CC/C=C\CCO,42,6,True,CC\\C=C/CCO,0,OCC/C=C\CC,0.0,-307.035672619341,-306.95174706,16.262
C16348,O=C/C=C\Cl,28,3,False,Cl\\C=C/C=O,0,Cl/C=C\C=O,0.0,-646.2316168271041,-646.15580062,11.057
C06029,C[C@H](C(=O)O)[C@H](O)C(=O)O,58,5,False,C[C@@H]([C@H](O)C(O)=O)C(O)=O,0,OC(=O)[C@H]([C@@H](C(=O)O)C)O,0.0,-564.625285219332,-564.42946373,18.463
C16310,CC/C=C\CC=O,40,6,True,CC\\C=C/CC=O,0,CC/C=C\CC=O,0.0,-305.865587546675,-305.75857023,14.425999999999998
C06054,O=C(O)C(=O)[C@H](O)COP(=O)(O)O,76,4,False,O[C@H](COP(O)(O)=O)C(=O)C(O)=O,0,O[C@@H](C(=O)C(=O)O)COP(=O)(O)O,0.0,-1088.648339636734,-1088.40219039,27.261
C04281,O=C(O)[C@@H]1C[C@@H](O)C=N1,50,5,False,O[C@@H]1C[C@H]([NH+]=C1)C(O)=O,1,O[C@H]1C=N[C@@H](C1)C(=O)O,0.0,-469.807484375128,-469.63332001,16.69
C05672,NC(CP(=O)(O)O)C(=O)O,60,3,False,[NH3+]C(CP(O)(O)=O)C(O)=O,1,OC(=O)C(CP(=O)(O)O)[NH3+],1.0,-883.0408447072459,-882.87339631,22.69
C02362,NC(=O)CC(=O)C(=O)O,50,4,False,NC(=O)CC(=O)C(O)=O,0,NC(=O)CC(=O)C(=O)O,0.0,-504.945816961875,-504.75203844,15.541
C00652,O=C1O[C@H](CO)[C@@H](O)[C@@H]1O,58,5,False,OC[C@H]1OC(=O)[C@@H](O)[C@@H]1O,0,OC[C@H]1OC(=O)[C@H]([C@@H]1O)O,0.0,-564.61523939068,-564.42006371,20.039
C01147,O=C1CCCCC1O,46,6,False,OC1CCCCC1=O,0,OC1CCCCC1=O,0.0,-380.291361818817,-380.16048747,16.187
C01181,C[N+](C)(C)CCCC(=O)O,60,7,False,C[N+](C)(C)CCCC(O)=O,1,OC(=O)CCC[N+](C)(C)C,1.0,-475.37464146709397,-475.21294448,24.078000000000007
C05946,O=C(O)C(=O)C[C@@H](O)C(=O)O,62,5,False,O[C@H](CC(=O)C(O)=O)C(O)=O,0,O[C@@H](C(=O)O)CC(=O)C(=O)O,0.0,-637.8056655835891,-637.5697265,19.339
C02783,O[C@@H]1C[C@@H](O)[C@@H](O)CO1,54,5,False,O[C@@H]1C[C@@H](O)[C@@H](O)CO1,0,O[C@H]1OC[C@@H]([C@@H](C1)O)O,0.0,-491.4141156048629,-491.26262702,17.141
C05058,Nc1cccc(O)c1,42,6,False,[NH3+]c1cccc(O)c1,1,Nc1cccc(c1)O,0.0,-358.71690653326004,-358.59166993,15.689
C03348,C[C@@H]1O[C@@H](O)[C@@H](O)C[C@@H]1O,60,6,False,C[C@@H]1O[C@@H](O)[C@@H](O)C[C@@H]1O,0,O[C@H]1C[C@H](O)[C@@H](O[C@H]1C)O,0.0,-530.205750926049,-530.04420808,20.536
C02261,CC[C@@H](N)C(=O)O,42,4,False,CC[C@@H]([NH3+])C(O)=O,1,CC[C@@H]([NH3+])C(=O)O,1.0,-359.017964589364,-358.90196217,14.550999999999998
C00944,O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,74,7,True,O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(O)=O,0,O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(=O)O,0.0,-715.4107813354028,-715.15717187,27.969
C16272,CC(=O)CC(O)CC(=O)O,58,6,False,CC(=O)CC(O)CC(O)=O,0,CC(=O)CC(CC(=O)O)O,0.0,-529.032273722386,-528.84453567,18.528
C00311,O=C(O)CC(C(=O)O)C(O)C(=O)O,74,6,False,OC(C(CC(O)=O)C(O)=O)C(O)=O,0,OC(=O)CC(C(C(=O)O)O)C(=O)O,0.0,-750.998199412184,-750.72720893,25.627
C06105,O=C1CCCCC1=O,44,6,False,O=C1CCCCC1=O,0,O=C1CCCCC1=O,0.0,-379.110657605974,-378.97098759,13.293
C00114,C[N+](C)(C)CCO,44,5,False,C[N+](C)(C)CCO,1,OCC[N+](C)(C)C,1.0,-324.566641489497,-324.47139676,16.616
C03459,O=C(O)C(=O)C(O)C(=O)O,56,4,True,OC(C(O)=O)C(=O)C(O)=O,0,OC(=O)C(=O)C(C(=O)O)O,0.0,-599.014244570152,-598.78970518,17.335
C01424,O=C(O)c1cc(O)c(O)c(O)c1,64,7,False,OC(=O)c1cc(O)c(O)c(O)c1,0,OC(=O)c1cc(O)c(c(c1)O)O,0.0,-638.709383276554,-638.47959148,19.899
C00975,O=C(O)/C(O)=C(\O)C(=O)O,56,4,False,OC(=O)C(\\O)=C(/O)C(O)=O,0,O/C(=C(\C(=O)O)/O)/C(=O)O,0.0,-599.011955953857,-598.79619048,14.71
C06056,N[C@H](C(=O)O)[C@H](O)CO,54,4,False,[NH3+][C@@H]([C@H](O)CO)C(O)=O,1,OC[C@H]([C@@H](C(=O)O)[NH3+])O,1.0,-507.746727006869,-507.58488852,18.312
C00033,CC(=O)O,24,2,True,CC(O)=O,0,CC(=O)O,0.0,-226.31351866681305,-226.23677525,11.355
C02123,CCCC(C(=O)O)[C@H](O)C(=O)O,70,7,False,CCCC([C@H](O)C(O)=O)C(O)=O,0,CCCC([C@@H](C(=O)O)O)C(=O)O,0.0,-642.199334125207,-641.98200434,26.221
C01468,Cc1ccc(O)cc1,42,7,False,Cc1ccc(O)cc1,0,Cc1ccc(cc1)O,0.0,-342.372965212834,-342.25661215,14.028
C00118,O=C[C@H](O)COP(=O)(O)O,60,3,True,O[C@H](COP(O)(O)=O)C=O,0,O=C[C@@H](COP(=O)(O)O)O,0.0,-902.2819029726759,-902.10437831,21.522
C00181,OC1OC[C@@H](O)[C@H](O)[C@H]1O,60,5,True,O[C@@H]1COC(O)[C@H](O)[C@H]1O,0,O[C@@H]1COC([C@@H]([C@H]1O)O)O,0.0,-565.774515343665,-565.60154535,21.055
C00322,O=C(O)CCCC(=O)C(=O)O,62,6,True,OC(=O)CCCC(=O)C(O)=O,0,OC(=O)CCCC(=O)C(=O)O,0.0,-602.239234594054,-602.01801828,20.78
C01722,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,74,6,False,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0,OC[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O,0.0,-680.067190271214,-679.87417175,26.407
C00189,NCCO,26,2,False,[NH3+]CCO,1,OCC[NH3+],1.0,-208.22722995811299,-208.17355801,10.258
C16363,CNC(N)=O,30,2,False,CNC(N)=O,0,CNC(=O)N,0.0,-261.279461767633,-261.19079031,11.309
C01115,O=C1O[C@H]([C@@H](O)CO)[C@@H](O)[C@@H]1O,70,6,False,OC[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,0,OC[C@@H]([C@H]1OC(=O)[C@H]([C@@H]1O)O)O,0.0,-677.771388147876,-677.54267629,23.781
C18316,CC1=CC(=O)C(O)=CC1=O,52,7,False,CC1=CC(=O)C(O)=CC1=O,0,CC1=CC(=O)C(=CC1=O)O,0.0,-489.902660002789,-489.71225004,16.632
C03828,N[C@H]1C[C@@H](N)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H]1O,90,6,False,[NH3+][C@H]1C[C@@H]([NH3+])[C@H](O)[C@@H](OP(O)(O)=O)[C@@H]1O,2,O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](O)[C@H](C[C@H]1[NH3+])[NH3+],2.0,-1128.962258540751,-1128.73136379,46.506
C00555,NCCCC=O,36,4,False,[NH3+]CCCC=O,1,O=CCCC[NH3+],1.0,-284.6326132277989,-284.53586586,12.634
C00090,Oc1ccccc1O,42,6,False,Oc1ccccc1O,0,Oc1ccccc1O,0.0,-377.95270638584395,-377.82285304,13.623
C02780,O=C(O)C(=O)[C@@H](O)[C@H](O)C(=O)CO,74,6,True,OCC(=O)[C@@H](O)[C@H](O)C(=O)C(O)=O,0,OCC(=O)[C@H]([C@@H](C(=O)C(=O)O)O)O,0.0,-750.935820681657,-750.65961076,25.975
C00590,COc1cc(/C=C/CO)ccc1O,70,10,True,COc1cc(\\C=C\\CO)ccc1O,0,OC/C=C/c1ccc(c(c1)OC)O,0.0,-606.273822170189,-606.0634251,27.837
C00263,N[C@@H](CCO)C(=O)O,48,4,True,[NH3+][C@@H](CCO)C(O)=O,1,OCC[C@@H](C(=O)O)[NH3+],1.0,-433.384996598582,-433.24656843,17.737000000000005
C19410,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,68,7,False,Cc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,0,Cc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],0.0,-672.272444172876,-671.9640167,23.382
C02356,CC[C@H](N)C(=O)O,42,4,False,CC[C@H]([NH3+])C(O)=O,1,CC[C@H]([NH3+])C(=O)O,1.0,-359.018004599665,-358.90198154,15.203
C01582,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,72,6,False,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C=O,0,OC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,0.0,-678.894478458864,-678.67795077,27.493
C00830,O=C(O)C(=O)C(=O)O,44,3,False,OC(=O)C(=O)C(O)=O,0,O=C(C(=O)O)C(=O)O,0.0,-485.848348382677,-485.65703116,12.097
C01096,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,98,6,True,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OC[C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O,0.0,-1242.9262679857761,-1242.67054695,46.082
C02648,O=CC#CCO,32,4,False,OCC#CC=O,0,OCC#CC=O,0.0,-301.45429605897203,-301.34481812,11.354
C05938,N[C@@H](C[C@@H](O)C=O)C(=O)O,58,5,False,[NH3+][C@@H](C[C@@H](O)C=O)C(O)=O,1,O=C[C@@H](C[C@@H](C(=O)O)[NH3+])O,1.0,-545.359738309455,-545.16417621,19.565
C06231,CC1=N[C@H](C(=O)O)CCN1,56,6,False,CC1=[NH+][C@@H](CCN1)C(O)=O,1,OC(=O)[C@@H]1CCN[C+](=N1)C,1.0,-488.95159255504007,-488.77495397,20.462
C02497,OCC#CCO,34,4,False,OCC#CCO,0,OCC#CCO,0.0,-302.63595921304795,-302.54275554,10.837
C06055,N[C@H](C(=O)O)[C@H](O)COP(=O)(O)O,78,4,False,[NH3+][C@@H]([C@H](O)COP(O)(O)=O)C(O)=O,1,O[C@@H]([C@@H](C(=O)O)[NH3+])COP(=O)(O)O,1.0,-1070.596320399688,-1070.37183614,28.848000000000006
C03107,O=C1O[C@H](C(O)CO)[C@H](O)[C@H]1O,70,6,False,OCC(O)[C@H]1OC(=O)[C@H](O)[C@H]1O,0,OCC([C@H]1OC(=O)[C@@H]([C@H]1O)O)O,0.0,-677.769522938605,-677.54116158,22.642
C04484,O=C/C=C(\C=C(\O)C(=O)O)C(=O)O,70,7,False,OC(=O)C(\\O)=C/C(=C\\C=O)/C(O)=O,0,O=C/C=C(/C(=O)O)\C=C(/C(=O)O)\O,0.0,-713.011174197587,-712.73839404,21.946
C01100,N[C@H](COP(=O)(O)O)Cc1c[nH]cn1,80,6,True,[NH3+][C@H](COP(O)(O)=O)Cc1c[nH]c[nH+]1,2,[NH3+][C@@H](Cc1c[nH]c[nH+]1)COP(=O)(O)O,2.0,-1032.540250552941,-1032.30556608,38.864
C00146,Oc1ccccc1,36,6,False,Oc1ccccc1,0,Oc1ccccc1,0.0,-303.581529399182,-303.47661302,12.401
C03196,O=C(O)CC[C@H](O)C(=O)O,58,5,True,O[C@@H](CCC(O)=O)C(O)=O,0,OC(=O)CC[C@@H](C(=O)O)O,0.0,-564.63016678845,-564.43517711,19.305
C03284,C[C@@H](CN)C(=O)O,42,4,False,C[C@@H](C[NH3+])C(O)=O,1,C[C@H](C(=O)O)C[NH3+],1.0,-359.025382036804,-358.9094086,14.452
