KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C14279,O=Cc1ccco1,36,5,False,O=Cc1ccco1,0,O=Cc1ccco1,0.0,-342.61915033098,-342.63159117,1185.052
C00137,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,72,6,False,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,0,O[C@@H]1[C@H](O)[C@H](O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-685.752044582674,-685.81542,5197.224
C17209,O=C1C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,64,6,False,O[C@@H]1CC(=O)[C@@H](O)[C@H](O)[C@H]1O,0,O[C@@H]1CC(=O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-609.486600724265,-609.53374153,5760.036
C06159,C[C@@H](O)[C@H](O)CC(=O)C(=O)O,64,6,False,C[C@@H](O)[C@H](O)CC(=O)C(O)=O,0,C[C@H]([C@@H](CC(=O)C(=O)O)O)O,0.0,-609.507340340065,-609.5436067,5000.524
C00233,CC(C)CC(=O)C(=O)O,52,6,True,CC(C)CC(=O)C(O)=O,0,CC(CC(=O)C(=O)O)C,0.0,-459.382911751407,-459.40289023,1349.274
C06611,OC/C=C/Cl,30,3,False,OC\\C=C\\Cl,0,OC/C=C/Cl,0.0,-651.80276496214,-651.81526026,1293.036
C00164,CC(=O)CC(=O)O,40,4,True,CC(=O)CC(O)=O,0,CC(=O)CC(=O)O,0.0,-380.935072294989,-380.95086273,2397.959
C01018,C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,66,6,False,C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,0,O[C@H]1[C@@H](C)OC([C@@H]([C@H]1O)O)O,0.0,-610.688717256171,-610.74560169,7530.7
C01089,C[C@@H](O)CC(=O)O,42,4,True,C[C@@H](O)CC(O)=O,0,C[C@H](CC(=O)O)O,0.0,-382.133690992732,-382.15735337,1007.266
C19806,O=C(O)CC(CC(=O)O)C(=O)O,68,6,False,OC(=O)CC(CC(O)=O)C(O)=O,0,OC(=O)C(CC(=O)O)CC(=O)O,0.0,-683.4514759240441,-683.48481814,16366.9
C00133,C[C@@H](N)C(=O)O,36,3,True,C[C@@H]([NH3+])C(O)=O,1,C[C@@H]([NH3+])C(=O)O,1.0,-323.53272098476504,-323.54771479,708.044
C08262,CC(C)CC(=O)O,42,5,False,CC(C)CC(O)=O,0,CC(CC(=O)O)C,0.0,-346.30117960302596,-346.31927562,2006.904
C03671,O=C(O)c1cc(C(=O)O)oc(=O)c1,68,7,False,OC(=O)C1=CC(=CC(=O)O1)C(O)=O,0,O=c1cc(cc(o1)C(=O)O)C(=O)O,0.0,-719.025643004876,-719.05031125,4399.736
C16245,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O,76,6,False,O[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O,0,O=C[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,0.0,-759.623650789865,-759.68263253,15463.324
C07182,NC(CO)(CO)CO,50,4,False,[NH3+]C(CO)(CO)CO,1,OCC(CO)(CO)[NH3+],1.0,-438.983883489127,-439.02363550000007,3063.668
C01157,O=C(O)[C@@H]1C[C@@H](O)CN1,52,5,False,O[C@H]1C[NH2+][C@@H](C1)C(O)=O,1,O[C@H]1C[NH2+][C@@H](C1)C(=O)O,1.0,-475.826947113486,-475.85699852,4607.448
C01438,C,8,1,True,C,0,C,0.0,-40.427329158536,-40.42507317,34.853
C01570,CC(C)C[C@@H](N)C(=O)O,54,6,True,CC(C)C[C@@H]([NH3+])C(O)=O,1,[NH3+][C@@H](C(=O)O)CC(C)C,1.0,-441.219193336714,-441.24302807,2166.377
C12313,O[C@H]1CCCC[C@H]1O,48,6,False,O[C@H]1CCCC[C@H]1O,0,O[C@@H]1CCCC[C@@H]1O,0.0,-385.494877560487,-385.52563331,2885.844
C11465,Nc1c(O)cc(O)cc1C(=O)O,64,7,False,[NH3+]c1c(O)cc(O)cc1C(O)=O,1,Oc1cc(O)c(c(c1)C(=O)O)N,0.0,-625.767359238484,-625.79292007,6923.048000000002
C03771,N=C(N)NCCCC(=O)C(=O)O,68,6,False,NC(=[NH2+])NCCCC(=O)C(O)=O,1,N[C+](=N)NCCCC(=O)C(=O)O,1.0,-624.371867620479,-624.40268016,10065.848
C00031,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,72,6,True,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0,OC[C@H]1OC(O)[C@@H]([C@H]([C@@H]1O)O)O,0.0,-685.743926002182,-685.81219922,4281.452
C03894,CC(O)COP(=O)(O)O,56,3,False,CC(O)COP(O)(O)=O,0,CC(COP(=O)(O)O)O,0.0,-835.893879360955,-835.92755664,5162.476
C14841,Oc1ccccc1Br,42,6,False,Oc1ccccc1Br,0,Oc1ccccc1Br,0.0,-2879.220970926224,-2879.22948448,1703.16
C06006,CC[C@](O)(C(C)=O)C(=O)O,58,6,False,CC[C@](O)(C(C)=O)C(O)=O,0,CC[C@@](C(=O)O)(C(=O)C)O,0.0,-534.456062926991,-534.48027269,10766.748
C06153,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,72,6,False,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0,O[C@@H]1[C@@H](O)[C@H](O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-685.753944159761,-685.81823216,7363.556
C06369,O=P(O)(O)OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O,90,6,False,OC1C[C@@H](O)[C@H](O)[C@@H](COP(O)(O)=O)O1,0,OC1O[C@H](COP(=O)(O)O)[C@H]([C@@H](C1)O)O,0.0,-1177.568821168396,-1177.63693347,11312.752
C07102,Oc1cc(O)c(Cl)cc1O,54,6,False,Oc1cc(O)c(Cl)cc1O,0,Oc1cc(Cl)c(cc1O)O,0.0,-916.0566620708972,-916.06958403,2143.656
C00764,OCC1(O)OC[C@@H](O)[C@H](O)[C@H]1O,72,6,False,OCC1(O)OC[C@@H](O)[C@H](O)[C@H]1O,0,OCC1(O)OC[C@H]([C@@H]([C@H]1O)O)O,0.0,-685.746239141996,-685.81007683,10690.563999999997
C03433,N[C@H]1[C@H](O)[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1OP(=O)(O)O,96,6,False,[NH3+][C@@H]1[C@@H](O)[C@H]([NH3+])[C@@H](OP(O)(O)=O)[C@H](O)[C@H]1O,2,O[C@@H]1[C@@H](O)[C@H](OP(=O)(O)O)[C@H]([C@@H]([C@H]1[NH3+])O)[NH3+],2.0,-1213.903205702085,-1213.97067945,18502.292
C00097,N[C@@H](CS)C(=O)O,42,3,False,[NH3+][C@@H](CS)C(O)=O,1,OC(=O)[C@@H]([NH3+])CS,1.0,-721.2691836341029,-721.28657175,2533.192
C00966,CC(C)(CO)C(=O)C(=O)O,58,6,True,CC(C)(CO)C(=O)C(O)=O,0,OCC(C(=O)C(=O)O)(C)C,0.0,-534.439787770263,-534.47024343,2153.2870000000007
C00207,CC(C)=O,24,3,True,CC(C)=O,0,CC(=O)C,0.0,-192.747741118971,-192.75411622,172.322
C00259,OC1OC[C@H](O)[C@H](O)[C@H]1O,60,5,False,O[C@H]1COC(O)[C@H](O)[C@H]1O,0,O[C@H]1COC([C@@H]([C@H]1O)O)O,0.0,-571.451817410447,-571.50589414,5239.932
C00794,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,74,6,True,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,0.0,-686.927483749091,-686.99631833,12408.401000000002
C03066,N[C@H](C(=O)O)C(O)CC(=O)O,64,5,False,[NH3+][C@@H](C(O)CC(O)=O)C(O)=O,1,OC(=O)CC([C@@H](C(=O)O)[NH3+])O,1.0,-626.010483904675,-626.05006413,26109.736
C16590,O=CCCCCCC(=O)O,58,7,False,OC(=O)CCCCCC=O,0,O=CCCCCCC(=O)O,0.0,-498.603638076489,-498.63115664,11579.868
C03589,CC(O)CC(=O)C(=O)O,52,5,False,CC(O)CC(=O)C(O)=O,0,CC(CC(=O)C(=O)O)O,0.0,-495.21694203975,-495.24105815,5107.788
C00835,C[C@H](O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1,90,9,True,C[C@H](O)C(=O)C1=NC2=C(NC1)N=C(N)NC2=O,0,C[C@@H](C(=O)C1=Nc2c(NC1)nc([nH]c2=O)N)O,0.0,-847.2579105538422,-847.2917053,38235.332
C06144,C#CCC(=O)O,32,4,False,OC(=O)CC#C,0,OC(=O)CC#C,0.0,-304.57599441510797,-304.58554599,3479.536
C05585,O=Cc1cc(O)ccc1O,52,7,False,Oc1ccc(O)c(C=O)c1,0,O=Cc1cc(O)ccc1O,0.0,-494.969707678699,-494.98674386,2679.628
C00576,C[N+](C)(C)CC=O,42,5,False,C[N+](C)(C)CC=O,1,O=CC[N+](C)(C)C,1.0,-326.843490288166,-326.86720976,5629.508000000002
C00557,O=C1CCCC1,34,5,False,O=C1CCCC1,0,O=C1CCCC1,0.0,-270.000384480349,-270.01357389,1633.16
C00253,O=C(O)c1cccnc1,46,6,False,OC(=O)c1ccc[nH+]c1,1,OC(=O)c1cccnc1,0.0,-436.380194889262,-436.39527379,1654.944
C06418,CC[C@@H](C)[C@@H](N)C(=O)O,54,6,False,CC[C@@H](C)[C@@H]([NH3+])C(O)=O,1,CC[C@H]([C@H](C(=O)O)[NH3+])C,1.0,-441.216366917039,-441.23944706,3578.436
C02632,CC(C)C(=O)O,36,4,False,CC(C)C(O)=O,0,CC(C(=O)O)C,0.0,-307.072362151886,-307.08700192,1083.276
C17580,N[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,66,6,False,[NH3+][C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1,O[C@H]1[C@H](O)C[C@@H]([C@H]([C@@H]1O)O)[NH3+],1.0,-591.325298165672,-591.37601624,3663.26
C00109,CCC(=O)C(=O)O,40,4,True,CCC(=O)C(O)=O,0,CCC(=O)C(=O)O,0.0,-380.922968908787,-380.93725591,2523.946
C06990,Clc1ccccc1,36,6,False,Clc1ccccc1,0,Clc1ccccc1,0.0,-690.837492473762,-690.84242366,758.8639999999998
C00472,O=C1C=CC(=O)C=C1,40,6,False,O=C1C=CC(=O)C=C1,0,O=C1C=CC(=O)C=C1,0.0,-380.637339945149,-380.64570839,1017.532
C06735,NCC=O,24,2,False,[NH3+]CC=O,1,C([NH3+])C=O,1.0,-209.190819688786,-209.20101753,657.184
C02457,OCCCO,32,3,False,OCCCO,0,OCCCO,0.0,-268.994180007974,-269.01822406,716.6439999999999
C14418,O=[N+]([O-])c1cccc(O)c1,52,6,False,Oc1cccc(c1)[N+]([O-])=O,0,Oc1cccc(c1)[N+](=O)[O-],0.0,-510.892220468336,-510.90839374,2115.54
C06007,CC[C@@](C)(O)[C@@H](O)C(=O)O,60,6,False,CC[C@@](C)(O)[C@@H](O)C(O)=O,0,CC[C@]([C@H](C(=O)O)O)(O)C,0.0,-535.655506611202,-535.68964187,4185.808
C01403,COc1ccccc1,42,7,False,COc1ccccc1,0,COc1ccccc1,0.0,-346.01699706762497,-346.03445611,1049.664
C00424,C[C@H](O)C=O,30,3,True,C[C@H](O)C=O,0,C[C@@H](C=O)O,0.0,-267.793039930909,-267.80908172,695.546
C01013,O=C(O)CCO,36,3,True,OCCC(O)=O,0,OCCC(=O)O,0.0,-342.898682735007,-342.91848484,545.1080000000002
C02323,OCc1ccccc1O,48,7,False,OCc1ccccc1O,0,OCc1ccccc1O,0.0,-421.0971894406411,-421.11526747,1864.904
C00014,N,8,0,True,[NH4+],1,[NH4+],1.0,-56.907446924694995,-56.90499171,37.084
C00546,CC(=O)C=O,28,3,False,CC(=O)C=O,0,O=CC(=O)C,0.0,-266.586273747831,-266.59497971,821.74
C11260,CC(N)(CO)CO,44,4,False,CC([NH3+])(CO)CO,1,OCC(CO)([NH3+])C,1.0,-363.931704112219,-363.96253453,2454.948
C00159,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,72,6,False,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,0,OC[C@H]1OC(O)[C@H]([C@H]([C@@H]1O)O)O,0.0,-685.7401152249839,-685.80483911,4513.112
C00618,O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO,76,6,False,OC[C@H](O)[C@@H](O)C(=O)[C@H](O)C(O)=O,0,OC[C@@H]([C@H](C(=O)[C@@H](C(=O)O)O)O)O,0.0,-759.626594266828,-759.68129134,12130.572
C06601,Oc1ccc(O)c(Cl)c1,48,6,False,Oc1ccc(O)c(Cl)c1,0,Oc1ccc(c(c1)Cl)O,0.0,-840.984972882755,-840.99528316,1278.436
C01488,O=C[C@H](O)C(O)(CO)CO,60,5,False,OCC(O)(CO)[C@@H](O)C=O,0,O=C[C@@H](C(CO)(CO)O)O,0.0,-571.428339066576,-571.47539881,7289.352
C05823,O=C(O)[C@@H](O)CS,42,3,False,O[C@@H](CS)C(O)=O,0,O[C@H](C(=O)O)CS,0.0,-740.641143434698,-740.66418746,2249.228
C00022,CC(=O)C(=O)O,34,3,True,CC(=O)C(O)=O,0,OC(=O)C(=O)C,0.0,-341.696274158915,-341.7074848000001,1024.8
C15673,O=C(O)C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO,76,6,True,OC[C@H](O)[C@@H](O)[C@H](O)C(=O)C(O)=O,0,OC[C@@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O,0.0,-759.619454666779,-759.67456032,4996.694
C06417,CC(C)[C@@H](N)C(=O)O,48,5,False,CC(C)[C@@H]([NH3+])C(O)=O,1,[NH3+][C@@H](C(=O)O)C(C)C,1.0,-401.989868158382,-402.01067617,2541.572
C06813,O=[N+]([O-])c1ccccc1,46,6,False,[O-][N+](=O)c1ccccc1,0,[O-][N+](=O)c1ccccc1,0.0,-435.816800822319,-435.82980229,3199.356
C01019,C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O,66,6,False,C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O,0,O[C@@H]1[C@H](C)OC([C@H]([C@@H]1O)O)O,0.0,-610.689391686586,-610.7459802999998,6193.191999999999
C01015,O=C(O)[C@@H]1C[C@H](O)CN1,52,5,False,O[C@@H]1C[NH2+][C@@H](C1)C(O)=O,1,O[C@@H]1C[NH2+][C@@H](C1)C(=O)O,1.0,-475.839427793321,-475.87183616,7277.288
C00067,C=O,12,1,True,C=O,0,C=O,0.0,-114.258071512602,-114.2624467,68.301
C19322,Nc1ccc([N+](=O)[O-])cc1O,58,6,False,[NH3+]c1ccc(cc1O)[N+]([O-])=O,1,[O-][N+](=O)c1ccc(c(c1)O)N,0.0,-566.5795196448539,-566.59743914,6358.868
C06473,O=C(O)C(=O)[C@@H](O)[C@H](O)[C@H](O)CO,76,6,True,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)C(O)=O,0,OC[C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O,0.0,-759.6186803536432,-759.67126295,8583.784
C17211,CSCCCC(=O)C(=O)O,58,6,False,CSCCCC(=O)C(O)=O,0,CSCCCC(=O)C(=O)O,0.0,-857.119889981029,-857.14177521,4853.072
C06032,C[C@H](C(=O)O)[C@@H](O)C(=O)O,58,5,False,C[C@@H]([C@@H](O)C(O)=O)C(O)=O,0,OC(=O)[C@@H]([C@@H](C(=O)O)C)O,0.0,-570.32226928916,-570.35288262,5223.26
C00084,CC=O,18,2,True,CC=O,0,CC=O,0.0,-153.502117491092,-153.50800781,113.858
C05527,O=C(O)C(=O)CS(=O)O,52,3,False,OC(=O)C(=O)CS(O)=O,0,OS(=O)CC(=O)C(=O)O,0.0,-889.533635295884,-889.5514624,5856.288000000001
C16473,Oc1ccc(F)cc1O,48,6,False,Oc1ccc(F)cc1O,0,Fc1ccc(c(c1)O)O,0.0,-480.931778650021,-480.94539806,2325.112
C00937,C[C@@H](O)C=O,30,3,False,C[C@@H](O)C=O,0,C[C@H](C=O)O,0.0,-267.792244891203,-267.80817667,3988.852
C01188,CC(CO)C(=O)O,42,4,True,CC(CO)C(O)=O,0,OCC(C(=O)O)C,0.0,-382.129261705513,-382.15092342,1904.728
C06019,O=C([C@H](O)CO)[C@H](O)[C@H](O)COP(=O)(O)O,96,6,True,OC[C@@H](O)C(=O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OC[C@H](C(=O)[C@@H]([C@@H](COP(=O)(O)O)O)O)O,0.0,-1252.6196344592329,-1252.68820253,12703.937
C00407,CC[C@H](C)[C@H](N)C(=O)O,54,6,False,CC[C@H](C)[C@H]([NH3+])C(O)=O,1,CC[C@@H]([C@@H](C(=O)O)[NH3+])C,1.0,-441.21598958662,-441.23898978,3783.548
C00854,OC1CCCCC1,42,6,True,OC1CCCCC1,0,OC1CCCCC1,0.0,-310.43153576582,-310.45561792,518.795
C15488,O=CCF,24,2,False,FCC=O,0,FCC=O,0.0,-252.540635626498,-252.55360934,1515.616
C01719,OC[C@@H]1OC(O)(CO)[C@H](O)[C@H]1O,72,6,False,OC[C@@H]1OC(O)(CO)[C@H](O)[C@H]1O,0,OC[C@@H]1OC([C@@H]([C@H]1O)O)(O)CO,0.0,-685.739538235448,-685.7987063999999,6195.556
C02666,COc1cc(/C=C/C=O)ccc1O,68,10,True,COc1cc(\\C=C\\C=O)ccc1O,0,O=C/C=C/c1ccc(c(c1)OC)O,0.0,-611.411459516784,-611.44055021,2590.321
C00682,O=C/C=C\C=C(\O)C(=O)O,54,6,False,OC(=O)C(\\O)=C/C=C\\C=O,0,O=C/C=C\C=C(/C(=O)O)\O,0.0,-531.993132035567,-532.01867729,3628.584
C12849,O=S(=O)(O)c1ccc(O)cc1,60,6,False,Oc1ccc(cc1)S([O-])(=O)=O,-1,Oc1ccc(cc1)S(=O)(=O)[O-],-1.0,-929.282940344974,-929.29937417,3493.0
C04575,O=C(O)C(=O)C(=O)[C@H](O)[C@@H](O)CO,74,6,False,OC[C@H](O)[C@@H](O)C(=O)C(=O)C(O)=O,0,OC[C@@H]([C@H](C(=O)C(=O)C(=O)O)O)O,0.0,-758.4072870595012,-758.44996202,16532.164
C02287,O=C(O)C(O)C(=O)O,46,3,False,OC(C(O)=O)C(O)=O,0,OC(C(=O)O)C(=O)O,0.0,-491.858446125598,-491.88473138,5019.584
