KEGG,smiles,n_electrons,n_carbons,exp_rxn_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,energy_Ha,energy_solv_Ha,compute_time
C04673,N=C(N)N[C@H]1[C@H](O)[C@@H](O)[C@H](O)C(=O)[C@@H]1O,86,7,False,NC(=[NH2+])N[C@H]1[C@H](O)[C@@H](O)[C@H](O)C(=O)[C@@H]1O,1,N[C+](=N)N[C@H]1[C@H](O)[C@@H](O)[C@@H](C(=O)[C@@H]1O)O,1.0,-813.670126107368,-813.72220935,949.756
C00468,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,106,18,True,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,0,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C,0.0,-847.813143574056,-847.84752765,1199.855
C00258,O=C(O)[C@H](O)CO,42,3,True,OC[C@@H](O)C(O)=O,0,OC[C@H](C(=O)O)O,0.0,-417.938380497647,-417.96407834,80.94800000000002
C01236,O=C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O,94,6,False,O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)OC(=O)[C@@H]1O,0,O[C@@H]1[C@@H](COP(=O)(O)O)OC(=O)[C@@H]([C@H]1O)O,0.0,-1251.387726977864,-1251.45044288,961.504
C00232,O=CCCC(=O)O,40,4,True,OC(=O)CCC=O,0,O=CCCC(=O)O,0.0,-380.898747768361,-380.91524561,78.61399999999998
C00772,CC1(O)CC(=O)OC(O)C1,58,6,False,CC1(O)CC(O)OC(=O)C1,0,OC1OC(=O)CC(C1)(C)O,0.0,-534.443479272365,-534.47759109,430.56
C02888,O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H](O)CO,96,6,False,OC[C@H](O)[C@@H](O)[C@H](O)C(=O)COP(O)(O)=O,0,OC[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O,0.0,-1252.562410645299,-1252.62680182,898.4839999999998
C02129,CC(=O)CCCC(=O)O,52,6,False,CC(=O)CCCC(O)=O,0,CC(=O)CCCC(=O)O,0.0,-459.37029242787,-459.39176543,302.524
C13747,Cn1c(=O)[nH]c2ncn(C)c2c1=O,68,7,False,CN1C(=O)Nc2ncn(C)c2C1=O,0,Cn1cnc2c1c(=O)n(c(=O)[nH]2)C,0.0,-639.70702722437,-639.73300473,643.548
C03401,NC[C@H](N)C(=O)O,42,3,False,[NH3+]C[C@H]([NH3+])C(O)=O,2,OC(=O)[C@@H]([NH3+])C[NH3+],2.0,-379.15371404075796,-379.20819704,231.78
C00209,O=C(O)C(=O)O,34,2,True,OC(=O)C(O)=O,0,OC(=O)C(=O)O,0.0,-377.5165175862951,-377.52752293,45.24100000000001
C00940,NC(=O)CCC(=O)C(=O)O,56,5,True,NC(=O)CCC(=O)C(O)=O,0,NC(=O)CCC(=O)C(=O)O,0.0,-549.2422234514689,-549.26248352,137.707
C00231,O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O,84,5,False,OCC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O,0,OCC(=O)[C@H]([C@@H](COP(=O)(O)O)O)O,0.0,-1138.268146547746,-1138.32123589,583.684
C00392,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,74,6,True,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,0.0,-686.9180909026202,-686.98482569,275.8
C01542,Cc1ccccc1O,42,7,False,Cc1ccccc1O,0,Cc1ccccc1O,0.0,-346.031224017818,-346.04080571,180.016
C10906,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,72,6,False,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,0,OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O,0.0,-685.715784061495,-685.76945967,349.2519999999999
C02431,C[C@H](O)[C@@H]1OC(O)[C@H](O)[C@@H]1O,66,6,False,C[C@H](O)[C@@H]1OC(O)[C@H](O)[C@@H]1O,0,C[C@@H]([C@@H]1OC([C@@H]([C@@H]1O)O)O)O,0.0,-610.669308300131,-610.72290312,318.26
C16741,NC[C@H](O)CC[C@H](N)C(=O)O,66,6,False,[NH3+]C[C@H](O)CC[C@H]([NH3+])C(O)=O,2,[NH3+]C[C@@H](CC[C@@H](C(=O)O)[NH3+])O,2.0,-571.945499075445,-571.98103163,374.62
C00160,O=C(O)CO,30,2,True,OCC(O)=O,0,OCC(=O)O,0.0,-303.650004517102,-303.66675112,36.066
C06002,C[C@@H](C=O)C(=O)O,40,4,False,C[C@@H](C=O)C(O)=O,0,O=C[C@@H](C(=O)O)C,0.0,-380.896606875786,-380.91271341,159.736
C00178,Cc1c[nH]c(=O)[nH]c1=O,48,5,False,CC1=CNC(=O)NC1=O,0,Cc1c[nH]c(=O)[nH]c1=O,0.0,-453.18047982978,-453.19693868,212.924
C14110,OCc1ccc(O)c(O)c1,54,7,False,OCc1ccc(O)c(O)c1,0,OCc1ccc(c(c1)O)O,0.0,-496.148139517882,-496.16802504,248.284
C01672,NCCCCCN,44,5,False,[NH3+]CCCCC[NH3+],2,[NH3+]CCCCC[NH3+],2.0,-308.72586048990297,-308.74546778,176.49599999999995
C00256,C[C@@H](O)C(=O)O,36,3,True,C[C@@H](O)C(O)=O,0,OC(=O)[C@H](O)C,0.0,-342.883171747645,-342.90092871,60.981
C00872,NC(C(=O)O)C(=O)O,46,3,False,[NH3+]C(C(O)=O)C(O)=O,1,[NH3+]C(C(=O)O)C(=O)O,1.0,-472.425598153891,-472.44504093,189.12
C00552,O=C(O)[C@@H](O)[C@@H](O)C(=O)O,58,4,True,O[C@@H]([C@@H](O)C(O)=O)C(O)=O,0,O[C@H]([C@@H](C(=O)O)O)C(=O)O,0.0,-606.1120305589869,-606.14447263,162.632
C18317,Cc1cc(O)c(O)cc1O,54,7,False,Cc1cc(O)c(O)cc1O,0,Oc1cc(O)c(cc1C)O,0.0,-496.158325836922,-496.17288169,234.704
C02814,Oc1ccc(O)c(O)c1,48,6,False,Oc1ccc(O)c(O)c1,0,Oc1ccc(c(c1)O)O,0.0,-456.926352496036,-456.93981209,192.476
C16849,O=CC(=O)COP(=O)(O)O,58,3,False,OP(O)(=O)OCC(=O)C=O,0,O=CC(=O)COP(=O)(O)O,0.0,-908.4684343699761,-908.49587716,243.484
C00624,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,74,7,False,CC(=O)N[C@@H](CCC(O)=O)C(O)=O,0,OC(=O)CC[C@@H](C(=O)O)NC(=O)C,0.0,-702.791230887267,-702.82229337,371.884
C19838,N[C@@H](C(=O)O)[C@H](O)C(=O)O,58,4,True,[NH3+][C@H]([C@H](O)C(O)=O)C(O)=O,1,OC(=O)[C@@H]([C@@H](C(=O)O)O)[NH3+],1.0,-586.729834556881,-586.75988767,189.985
C00586,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O,66,6,False,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O,0,OC[C@H]1OC(O)C[C@H]([C@@H]1O)O,0.0,-610.671643986054,-610.72840949,299.436
C16637,C[C@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H]1O,78,5,False,C[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,0,C[C@H]1O[C@@H]([C@@H]([C@@H]1O)O)OP(=O)(O)O,0.0,-1063.226309461178,-1063.27828126,447.628
C01905,NC(=O)C[C@@H](N)C(=O)O,52,4,False,NC(=O)C[C@@H]([NH3+])C(O)=O,1,NC(=O)C[C@H](C(=O)O)[NH3+],1.0,-491.84866221223604,-491.86957824,241.316
C00049,N[C@@H](CC(=O)O)C(=O)O,52,4,True,[NH3+][C@@H](CC(O)=O)C(O)=O,1,OC(=O)C[C@@H](C(=O)O)[NH3+],1.0,-511.67283876589204,-511.69555218,132.937
C02781,OC[C@H]1OC(O)C[C@@H](O)[C@H]1O,66,6,False,OC[C@H]1OC(O)C[C@@H](O)[C@H]1O,0,OC[C@H]1OC(O)C[C@H]([C@H]1O)O,0.0,-610.67239747757,-610.7282375,310.856
C06255,CCCC(=O)C(=O)O,46,5,False,CCCC(=O)C(O)=O,0,CCCC(=O)C(=O)O,0.0,-420.12129241094397,-420.13767835,187.16
C02953,C[C@H](O)[C@H](O)C1=Nc2c(nc(N)[nH]c2=O)NC1,92,9,True,C[C@H](O)[C@H](O)C1=[NH+]C2=C(NC1)N=C(N)NC2=O,1,C[C@@H]([C@@H](C1=Nc2c(NC1)nc([nH]c2=O)N)O)O,0.0,-848.8685032850259,-848.9082037000002,580.8009999999998
C00217,N[C@H](CCC(=O)O)C(=O)O,58,5,True,[NH3+][C@H](CCC(O)=O)C(O)=O,1,OC(=O)CC[C@H](C(=O)O)[NH3+],1.0,-550.901118672597,-550.92632073,139.326
C03826,O=C(O)C(=O)C[C@H](O)CO,58,5,False,OC[C@@H](O)CC(=O)C(O)=O,0,OC[C@H](CC(=O)C(=O)O)O,0.0,-570.240452018559,-570.27274967,245.46400000000003
C05235,CC(=O)CO,30,3,False,CC(=O)CO,0,CC(=O)CO,0.0,-267.792062465607,-267.80658824,110.912
C00191,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,76,6,False,OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,0,OC1O[C@H](C(=O)O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-759.615250487274,-759.67326787,688.92
C00198,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,70,6,False,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,0,OC[C@H]1OC(=O)[C@@H]([C@H]([C@@H]1O)O)O,0.0,-684.5359319429219,-684.58768095,397.228
C00250,Cc1ncc(CO)c(C=O)c1O,64,8,True,Cc1[nH+]cc(CO)c(C=O)c1[O-],0,O=Cc1c(CO)cnc(c1O)C,0.0,-589.382465451904,-589.40701911,241.013
C02235,O=[N+]([O-])c1ccc(O)c(O)c1,58,6,False,Oc1ccc(cc1O)[N+]([O-])=O,0,[O-][N+](=O)c1ccc(c(c1)O)O,0.0,-585.916881871813,-585.93341864,303.688
C00804,C#CC(=O)O,26,3,False,OC(=O)C#C,0,OC(=O)C#C,0.0,-265.319802316367,-265.32342486,126.584
C00820,C[C@H](O)[C@@H](N)C(=O)O,48,4,False,C[C@H](O)[C@@H]([NH3+])C(O)=O,1,C[C@@H]([C@H](C(=O)O)[NH3+])O,1.0,-437.795032630884,-437.81981662,223.856
C02024,O=C(O)[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,76,6,False,OC1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)C(O)=O,0,OC1O[C@H](C(=O)O)[C@H]([C@@H]([C@@H]1O)O)O,0.0,-759.614686228584,-759.67157802,470.4
C01585,CCCCCC(=O)O,48,6,False,CCCCCC(O)=O,0,CCCCCC(=O)O,0.0,-385.504928114773,-385.5257534,204.928
C10792,OCc1cc(O)ccc1O,54,7,False,OCc1cc(O)ccc1O,0,OCc1cc(O)ccc1O,0.0,-496.149546714703,-496.16992691,252.512
C00556,OCc1ccccc1,42,7,True,OCc1ccccc1,0,OCc1ccccc1,0.0,-346.018483330167,-346.03441629,96.952
C00792,N=C(N)NCCC[C@@H](N)C(=O)O,70,6,False,NC(=[NH2+])NCCC[C@@H]([NH3+])C(O)=O,2,OC(=O)[C@@H](CCCN[C+](=[NH2+])N)[NH3+],3.0,-606.154552353926,-606.18585487,386.912
C01068,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO,86,5,False,OC[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OC[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O,0.0,-1139.4822494665539,-1139.54521513,674.548
C03678,NCC(O)CC(=O)O,48,4,False,[NH3+]CC(O)CC(O)=O,1,OC(C[NH3+])CC(=O)O,1.0,-437.80760574544405,-437.83361538,220.852
C01471,C=CC=O,22,3,False,C=CC=O,0,C=CC=O,0.0,-191.492992802813,-191.49925924,103.344
C01298,N=C(N)N[C@@H]1[C@@H](O)[C@H](N)[C@@H](O)[C@H](O)[C@H]1O,88,7,False,NC(=[NH2+])N[C@@H]1[C@@H](O)[C@H]([NH3+])[C@@H](O)[C@H](O)[C@H]1O,2,N[C+](=N)N[C@H]1[C@H](O)[C@@H](O)[C@@H]([C@H]([C@@H]1O)[NH3+])O,2.0,-795.507842783631,-795.56640681,678.788
C04359,CC(=O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,102,7,False,CC(=O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,0,O[C@@H]([C@H]([C@H]([C@@H](C(=O)C)O)O)O)COP(=O)(O)O,0.0,-1291.8033999027589,-1291.8698373,657.404
C06760,C/C(C=O)=C/C=C(/O)C(=O)O,60,7,False,C\\C(C=O)=C\\C=C(\\O)C(O)=O,0,O=C/C(=C\C=C(/C(=O)O)\O)/C,0.0,-571.190195534523,-571.21080495,311.848
C02115,C[C@@](N)(CO)C(=O)O,48,4,False,C[C@@]([NH3+])(CO)C(O)=O,1,OC[C@](C(=O)O)([NH3+])C,1.0,-437.798973358209,-437.82319436,219.164
C02043,O=C(O)C(O)Cc1c[nH]c2ccccc12,78,11,True,OC(Cc1c[nH]c2ccccc12)C(O)=O,0,OC(=O)C(Cc1c[nH]c2c1cccc2)O,0.0,-704.7106263529802,-704.73663966,383.729
C00318,C[N+](C)(C)C[C@H](O)CC(=O)[O-],66,7,True,C[N+](C)(C)C[C@H](O)CC(O)=O,1,O[C@@H](C[N+](C)(C)C)CC(=O)[O-],0.0,-555.417364913995,-555.47765433,259.339
C00810,CC(=O)[C@@H](C)O,36,4,True,C[C@@H](O)C(C)=O,0,CC(=O)[C@H](O)C,0.0,-307.029044418839,-307.04473045,54.292
C02637,O=C(O)C1=CC(=O)[C@@H](O)[C@H](O)C1,66,7,False,O[C@@H]1CC(=CC(=O)[C@H]1O)C(O)=O,0,O[C@@H]1CC(=CC(=O)[C@H]1O)C(=O)O,0.0,-646.297612118216,-646.32998856,366.832
C03394,O=C(COP(=O)(O)O)[C@@H](O)CO,72,4,False,OC[C@H](O)C(=O)COP(O)(O)=O,0,OC[C@@H](C(=O)COP(=O)(O)O)O,0.0,-1023.978796871529,-1024.02265278,322.7920000000001
C00532,OC[C@H](O)C(O)[C@@H](O)CO,62,5,False,OC[C@H](O)C(O)[C@@H](O)CO,0,OC[C@@H](C([C@H](CO)O)O)O,0.0,-572.62977059838,-572.6822575,266.964
C06753,OCCCl,26,2,False,OCCCl,0,OCCCl,0.0,-613.807801173689,-613.8223178,92.716
C16700,O=Cc1ccc(O)c(O)c1,52,7,False,Oc1ccc(C=O)cc1O,0,O=Cc1ccc(c(c1)O)O,0.0,-494.948287673308,-494.96288621,247.6
C00802,NC(=O)NC(=O)C(=O)O,50,3,False,NC(=O)NC(=O)C(O)=O,0,NC(=O)NC(=O)C(=O)O,0.0,-526.036371979649,-526.05376738,187.888
C00763,O=C(O)[C@H]1CCCN1,46,5,False,OC(=O)[C@H]1CCC[NH2+]1,1,OC(=O)[C@H]1CCC[NH2+]1,1.0,-400.7466416139991,-400.76991353,201.9
C00860,N[C@H](CO)Cc1c[nH]cn1,56,6,False,[NH3+][C@H](CO)Cc1c[nH]c[nH+]1,2,OC[C@@H]([NH3+])Cc1c[nH]c[nH+]1,2.0,-474.624137827035,-474.65150964,268.856
C02946,CC(=O)NCCCC(=O)O,58,6,False,CC(=O)NCCCC(O)=O,0,OC(=O)CCCNC(=O)C,0.0,-514.618938227008,-514.64529624,244.432
C00905,O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,76,6,False,OCC1(O)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O,0,OCC1(O)O[C@@H]([C@H]([C@@H]1O)O)C(=O)O,0.0,-759.610840907227,-759.66612428,439.80800000000005
C00180,O=C(O)c1ccccc1,46,7,False,OC(=O)c1ccccc1,0,OC(=O)c1ccccc1,0.0,-419.911289015285,-419.92329899,212.144
C05519,C[C@H](O)[C@H](N)C(=O)O,48,4,False,C[C@H](O)[C@H]([NH3+])C(O)=O,1,C[C@@H]([C@@H](C(=O)O)[NH3+])O,1.0,-437.79493746112803,-437.81887896,207.92
C01801,OC[C@H]1OC(O)C[C@@H]1O,54,5,False,OC[C@H]1OC(O)C[C@@H]1O,0,OC[C@H]1OC(C[C@@H]1O)O,0.0,-496.37455219505097,-496.42032205,223.872
C00644,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,98,6,True,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,0,OC[C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O,0.0,-1253.76493531555,-1253.83908053,493.104
C02835,O=C(O)Cc1c[nH]cn1,48,5,False,OC(=O)Cc1c[nH]c[nH+]1,1,OC(=O)Cc1c[nH]c[nH+]1,1.0,-453.58657705485604,-453.60314067,225.852
C11498,C[C@H](O)CSCCS(=O)(=O)O,68,5,False,C[C@H](O)CSCCS([O-])(=O)=O,-1,C[C@@H](CSCCS(=O)(=O)[O-])O,-1.0,-1292.574788835557,-1292.60450508,306.832
C01172,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,96,6,False,O[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,0,O[C@@H]1O[C@H](COP(=O)(O)O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-1252.5859704733239,-1252.66078652,626.036
C01546,O=C(O)c1ccco1,42,5,False,OC(=O)c1ccco1,0,OC(=O)c1ccco1,0.0,-417.69992383553705,-417.71361372,177.72400000000005
C00186,C[C@H](O)C(=O)O,36,3,True,C[C@H](O)C(O)=O,0,OC(=O)[C@@H](O)C,0.0,-342.88463535510505,-342.90251534,63.588
C00469,CCO,20,2,True,CCO,0,CCO,0.0,-154.706723382925,-154.71845147,24.523000000000003
C03056,Oc1cccc(O)n1,42,5,False,Oc1cccc(O)[nH+]1,1,Oc1cccc(n1)O,0.0,-398.323760384785,-398.3366217,190.632
C10164,O=C(O)c1ccccn1,46,6,False,OC(=O)c1cccc[nH+]1,1,OC(=O)c1ccccn1,0.0,-436.34760202879,-436.36068946,221.864
C00679,O=C(O)C(=O)C[C@H](O)[C@@H](O)C(=O)O,74,6,False,O[C@@H](CC(=O)C(O)=O)[C@@H](O)C(O)=O,0,O[C@H]([C@H](CC(=O)C(=O)O)O)C(=O)O,0.0,-758.4128315435561,-758.45050161,419.204
C11101,O=Cc1ccc(CO)o1,48,6,False,OCc1ccc(C=O)o1,0,OCc1ccc(o1)C=O,0.0,-456.895937668774,-456.91599062,226.756
C08284,N=C(N)NCC(O)C[C@H](N)C(=O)O,76,6,False,NC(=[NH2+])NCC(O)C[C@H]([NH3+])C(O)=O,2,OC(C[C@@H](C(=O)O)[NH3+])CN[C+](=[NH2+])N,3.0,-681.216529196005,-681.25478381,461.416
C04076,N[C@@H](CCCC=O)C(=O)O,58,6,False,[NH3+][C@@H](CCCC=O)C(O)=O,1,O=CCCC[C@@H](C(=O)O)[NH3+],1.0,-515.039109017857,-515.06583066,279.092
C06202,O=Cc1ccccc1O,46,7,False,Oc1ccccc1C=O,0,O=Cc1ccccc1O,0.0,-419.883366555235,-419.89615236,206.82
C14179,O=C(O)CS(=O)(=O)O,48,2,False,OC(=O)CS([O-])(=O)=O,-1,OC(=O)CS(=O)(=O)[O-],-1.0,-851.0245741200031,-851.04079755,186.128
C02636,C[N+](C)(C)CC(=O)CC(=O)O,64,7,True,C[N+](C)(C)CC(=O)CC(O)=O,1,O=C(C[N+](C)(C)C)CC(=O)O,1.0,-554.23831259114,-554.26850344,290.426
C00956,N[C@@H](CCCC(=O)O)C(=O)O,64,6,True,[NH3+][C@@H](CCCC(O)=O)C(O)=O,1,OC(=O)CCC[C@@H](C(=O)O)[NH3+],1.0,-590.13872536866,-590.16848811,206.399
C00267,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,72,6,False,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0,OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O)O)O,0.0,-685.731741559991,-685.7960717,352.9240000000001
C01507,OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,74,6,True,OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0,OC[C@@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,0.0,-686.90804206532,-686.97279187,283.319
C00577,O=C[C@H](O)CO,36,3,True,OC[C@@H](O)C=O,0,O[C@@H](C=O)CO,0.0,-342.845073673575,-342.86995662,56.715
C03351,OCc1cccc(O)c1,48,7,True,OCc1cccc(O)c1,0,OCc1cccc(c1)O,0.0,-421.08607956074997,-421.10378961,133.482
C04462,O=C(O)CCC(=O)N[C@@H](CCCC(=O)C(=O)O)C(=O)O,112,11,True,OC(=O)CCC(=O)N[C@@H](CCCC(=O)C(O)=O)C(O)=O,0,O=C(N[C@H](C(=O)O)CCCC(=O)C(=O)O)CCC(=O)O,0.0,-1082.477794925349,-1082.51773308,737.919
C00058,O=CO,18,1,True,OC=O,0,OC=O,0.0,-189.354282995252,-189.36189257,20.921
C07330,CC(C)=CC=O,34,5,False,CC(C)=CC=O,0,O=CC=C(C)C,0.0,-269.960875928397,-269.97072430000003,149.064
C03217,O=C(O)CCC(=O)C(O)C(=O)O,68,6,False,OC(C(O)=O)C(=O)CCC(O)=O,0,OC(=O)CCC(=O)C(C(=O)O)O,0.0,-683.361850464882,-683.39251922,321.528
C07335,N[C@H](C(=O)O)C(=O)COP(=O)(O)O,76,4,False,[NH3+][C@H](C(O)=O)C(=O)COP(O)(O)=O,1,O=C([C@@H](C(=O)O)[NH3+])COP(=O)(O)O,1.0,-1078.473947949637,-1078.50998905,402.24
C05618,Oc1cccc(Cl)c1O,48,6,False,Oc1cccc(Cl)c1O,0,Oc1c(O)cccc1Cl,0.0,-840.963849855798,-840.97349637,206.916
C01146,O=CC(O)C(=O)O,40,3,True,OC(C=O)C(O)=O,0,O=CC(C(=O)O)O,0.0,-416.72619496076,-416.74658396,78.124
C00333,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,76,6,False,OC1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,0,OC1O[C@H](C(=O)O)[C@@H]([C@@H]([C@H]1O)O)O,0.0,-759.617937008835,-759.67534864,467.652
C14390,CCCCCCC=O,48,7,False,CCCCCCC=O,0,CCCCCCC=O,0.0,-349.63680935394797,-349.65879265,197.016
C05941,NC[C@H](O)CC(=O)C(=O)O,58,5,False,[NH3+]C[C@H](O)CC(=O)C(O)=O,1,O[C@@H](C[NH3+])CC(=O)C(=O)O,1.0,-550.877808449656,-550.90569161,255.996
C17576,N[C@H]1[C@H](O)[C@@H](O)[C@H](O)C(=O)[C@@H]1O,70,6,False,[NH3+][C@H]1[C@H](O)[C@@H](O)[C@H](O)C(=O)[C@@H]1O,1,O[C@@H]1[C@@H](O)[C@H](O)C(=O)[C@@H]([C@H]1[NH3+])O,1.0,-665.169639372477,-665.21759181,429.524
C03743,Oc1cc(O)c(O)c(O)c1,54,6,False,Oc1cc(O)c(O)c(O)c1,0,Oc1cc(O)c(c(c1)O)O,0.0,-531.9893687665401,-532.00594879,231.12
C03283,NCC[C@H](N)C(=O)O,48,4,False,[NH3+]CC[C@H]([NH3+])C(O)=O,2,OC(=O)[C@@H]([NH3+])CC[NH3+],2.0,-418.4228768942341,-418.44492376,218.516
C05947,N[C@@H](C[C@@H](O)C(=O)O)C(=O)O,64,5,False,[NH3+][C@@H](C[C@@H](O)C(O)=O)C(O)=O,1,OC(=O)[C@@H](C[C@@H](C(=O)O)[NH3+])O,1.0,-625.962302877305,-625.99428097,329.536
C02262,N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,72,6,False,[NH3+][C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,1,OC[C@H]1OC(O)[C@@H]([C@H]([C@H]1O)O)[NH3+],1.0,-666.3670649728019,-666.42644471,403.54
C00116,OCC(O)CO,38,3,True,OCC(O)CO,0,OCC(CO)O,0.0,-344.052336231418,-344.08346723,64.639
C01218,O=C(O)C(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,100,6,False,O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)C(=O)C(O)=O,0,O[C@@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)COP(=O)(O)O,0.0,-1326.4375305670599,-1326.49663444,663.3
C00684,O=C(O)C(=O)C[C@@H](O)CO,58,5,False,OC[C@H](O)CC(=O)C(O)=O,0,OC[C@@H](CC(=O)C(=O)O)O,0.0,-570.240443079501,-570.2727403,266.612
C00092,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,96,6,True,OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,0,OC1O[C@H](COP(=O)(O)O)[C@H]([C@@H]([C@H]1O)O)O,0.0,-1252.587257781822,-1252.6618002,518.251
C01455,Cc1ccccc1,36,7,False,Cc1ccccc1,0,Cc1ccccc1,0.0,-270.963915656552,-270.97081035,169.916
C05665,NCCC=O,30,3,True,[NH3+]CCC=O,1,C(C=O)C[NH3+],1.0,-248.41769877729598,-248.43096062,47.95399999999999
C16673,NC(=O)C(N)CCC(=O)O,58,5,False,NC(=O)C([NH3+])CCC(O)=O,1,OC(=O)CCC(C(=O)N)[NH3+],1.0,-531.0860891247261,-531.11036559,266.048
C00511,C=CC(=O)O,28,3,False,OC(=O)C=C,0,OC(=O)C=C,0.0,-266.58769002210397,-266.59610811,106.688
C19813,N[C@@H](C(=O)O)[C@@H](O)C(=O)O,58,4,False,[NH3+][C@H]([C@@H](O)C(O)=O)C(O)=O,1,OC(=O)[C@@H]([C@H](C(=O)O)O)[NH3+],1.0,-586.724916356279,-586.75410836,287.708
C00530,Oc1ccc(O)cc1,42,6,False,Oc1ccc(O)cc1,0,Oc1ccc(cc1)O,0.0,-381.863981058283,-381.87525915,163.184
C01125,CC1(C)COC(=O)C1=O,50,6,False,CC1(C)COC(=O)C1=O,0,O=C1C(=O)OCC1(C)C,0.0,-458.14681149426,-458.16474412,225.368
C00418,C[C@@](O)(CCO)CC(=O)O,60,6,False,C[C@@](O)(CCO)CC(O)=O,0,OCC[C@](CC(=O)O)(O)C,0.0,-535.628350416068,-535.66219631,277.344
C01988,O=[N+]([O-])c1ccccc1O,52,6,False,Oc1ccccc1[N+]([O-])=O,0,[O-][N+](=O)c1ccccc1O,0.0,-510.84531078506797,-510.85934734,272.496
C05986,C#CCO,22,3,False,OCC#C,0,OCC#C,0.0,-191.43954762895999,-191.44775937,107.756
C02518,Nc1ccc(C(=O)O)c(O)c1,58,7,False,[NH3+]c1ccc(C(O)=O)c(O)c1,1,Nc1ccc(c(c1)O)C(=O)O,0.0,-550.657725754346,-550.67344695,290.972
C03739,O[C@@H]1CCCC[C@H]1O,48,6,False,O[C@@H]1CCCC[C@H]1O,0,O[C@@H]1CCCC[C@H]1O,0.0,-385.489441217812,-385.51977912,210.12
C00797,CCN,20,2,False,CC[NH3+],1,CC[NH3+],1.0,-135.347590852651,-135.35377213,86.96799999999998
